1216,178948,-2CgKa8YdvPzPB16XSA8Fg,wiAZ-GXNPCD2LcCQbysSNg,5
1216,12136,-2CgKa8YdvPzPB16XSA8Fg,3BWt6MX0KicK5YgV_6iJYg,2
1216,42871,-2CgKa8YdvPzPB16XSA8Fg,DZbMvBWb3OjC9045XLHmVg,1
1216,153774,-2CgKa8YdvPzPB16XSA8Fg,o7QpLwjQQs4qDX6TCd50Ig,5
1274,129603,-2PZ0c4R3WFL--Bolf7bpQ,fuW-VCynECpKukrm-9nxdg,5
1382,74698,-2ht8NZ3KiY6Po6G_tr2EQ,OKZkEXzJt0XIamHRRTX-8g,1
1656,57789,-3W2YWcyKveANvAL1se-ww,Ia1JlEo7UUyZtmqRe1K1Pw,2
1656,64987,-3W2YWcyKveANvAL1se-ww,L16ly2UGc9j4qO3Id8Gx3A,5
2209,63694,-4zFNaRDfADFbMkablFilQ,K_FjKc69zg6A8fZkaKS48Q,1
2639,130160,-6G0XZqsVF8wPE_VpLLdHA,g6YFAgMlCzj7Ga3KTbU08w,1
2777,92465,-6cNX6BzPoR8fTQEO1ZOnw,UMqfeCItzQ2glr4d9apGlA,5
2777,166758,-6cNX6BzPoR8fTQEO1ZOnw,sZsJooAzpKqOvDysphkqpQ,4
2777,134356,-6cNX6BzPoR8fTQEO1ZOnw,hZAxcfDnLOkFY6G5ofI2RQ,5
2778,44829,-6cj-BXIX9btys2ycY6YIQ,EDcZRvERC22Cvw1yi4-VKg,2
2778,95135,-6cj-BXIX9btys2ycY6YIQ,VF4KH9JVolOeo2XojphthQ,1
3088,182251,-7OaOBmyxZVgHEpdSwt3lg,xqbvqZHNyj2qExHdizzd0w,1
3306,132234,-83RypdWFlm5nCCps6nfrw,gqGvV1NUVjtLeiCGV4NpDA,1
3406,78820,-8JPWqFVn4CL3khRIdABMg,PjEls_NCOQ0m4tJPvcTY8w,5
3804,121941,-9NCwYyTSSrbfhcQf-Mhkw,dKdApYVFDSNYsNOso6NYlA,5
3942,92175,-9jJYwydb_oeHeQGxktexQ,UFthIIorkchiGj_5ThZ1Uw,2
4506,186347,-BF0VwhzVTVjViqf6d7S5w,zFUsSyXtDqVkx5hNzN4-gg,5
4506,171389,-BF0VwhzVTVjViqf6d7S5w,uAgmJQyhsj__iXLriNCWYw,3
4506,120626,-BF0VwhzVTVjViqf6d7S5w,crobk5KEq_N4CEGouA_qSA,4
4506,121827,-BF0VwhzVTVjViqf6d7S5w,dIA4aUlrRHthZDH5oqwuvg,4
4506,27837,-BF0VwhzVTVjViqf6d7S5w,8Vpfy_WtcVvZS8Wfz7JQJA,4
