527,30936,-0RfsME654KvbeQNaRKA1g,9_OPjioLbD9Q_zAeHfv6kw,4
993,10205,-1aTz38i41hhGqItXiGrHw,2Vk7ZHXEkiQ_9oMnZ0j1NQ,2
1128,158041,-1yiMxBpuXFRCmdOI8mLHA,p_xIP8gXFhAVCjftc3l9dA,3
1128,29240,-1yiMxBpuXFRCmdOI8mLHA,90bL34o2KEes9pUnCOm7pQ,4
1206,21646,-2Bb2AEsWBWEJJUtr5NMrQ,6PqYwabO2g1r2ZB7eImOiw,5
1574,106512,-3G9iUiHX7lDZGqchp5wIw,Z5T-muBHTERxj3jFqhiLHw,4
2062,182682,-4bUn-LvHyCqg0dsKRXfjA,y-510QoccKhLxLL-VN_pig,5
2234,30421,-53ZAOjCMPZZQAa1EfHD7A,9OwoNe9ksUeU6zYasGhrPA,5
3446,131909,-8QoPJ2PpLmBUG0de70C_g,gju80t2hbwvCx6-JExZF3g,5
3671,121584,-8ztvb2uuXB7k22h7fkjCA,dCUuzw3R2rPqKyN2Zl9zRw,5
4066,151917,-A5IkGaV4gWbxJqLqsy8fQ,nW27OMU438BjZF64lj97sQ,5
4121,16594,-AFTUrx5gBuGULKG-6jMRA,4hG2j_ibsNblDgqei05U_g,1
4121,18287,-AFTUrx5gBuGULKG-6jMRA,5HGVlkH0nrSrnpddj6X-5Q,5
4239,25996,-AXANCU8OthvTQhefPHASA,7tNY4BYLA4laqWNV4IWGQg,5
4405,5342,-B-NmNLqbbOZeGfX5c95OQ,0oyuTuYwr6-nbz7F7CuuTQ,5
4405,167173,-B-NmNLqbbOZeGfX5c95OQ,si0aURvXxdwP04oJqkr_zA,5
4405,123997,-B-NmNLqbbOZeGfX5c95OQ,e0JOkQYz_cnz91k6X55PLw,3
4864,13832,-CEMkqbHtPS8daR6TJ40FQ,3kdSl5mo9dWC4clrQjEDGg,4
5844,30936,-EyLMP6ax4r1MDGTgaWBYg,9_OPjioLbD9Q_zAeHfv6kw,1
6198,77276,-FxtTrI6NLQmP8D6Kj1klw,PC_bg7yJTuRQbR5K8W5S5Q,5
6198,184721,-FxtTrI6NLQmP8D6Kj1klw,yfdQHhJxsVK9kX65FHTQcQ,5
6198,121241,-FxtTrI6NLQmP8D6Kj1klw,d4pXR8yVuJIm6Q3HuRYBfw,5
6438,36633,-GauGrGp2JisJWKkwllLdg,BTxJv_Ad8bCxYfbC6w3ugA,5
6438,26073,-GauGrGp2JisJWKkwllLdg,7v91woy8IpLrqXsRvxj_vw,3
6438,97893,-GauGrGp2JisJWKkwllLdg,W9wFhYz0hj9mQ_5vHfk31A,5
6534,18875,-GqD1k2sAt-ocYXt065AXw,5TY6bUT3bbl9aHItiIXXqw,1
6534,61912,-GqD1k2sAt-ocYXt065AXw,JyxHvtj-syke7m9rbza7mA,1
