487,46446,-0K2ZWX8tDH1mrzNXNoiqg,ElWzx5_fU8S2G45OnM-HpA,4
750,12347,-0xvtvwuPBMnFxj71obLaA,3GGmY_QhqHnIEqk62p7cVA,4
750,91626,-0xvtvwuPBMnFxj71obLaA,U4NqED1vTfMvS8MeEpBcLQ,2
750,67829,-0xvtvwuPBMnFxj71obLaA,LzGwRM3C5YlvCc0gxbXWpA,5
750,90252,-0xvtvwuPBMnFxj71obLaA,TbTpEMoxkUlXERODZnG4Fw,1
750,185784,-0xvtvwuPBMnFxj71obLaA,z2Yivr-C0K0H2sLNXvnZyg,5
750,96105,-0xvtvwuPBMnFxj71obLaA,VZQPYoK6l_vo5jwYgabJdQ,4
750,36965,-0xvtvwuPBMnFxj71obLaA,BaEwrpEQyWDOOuAzu0q6Zw,1
750,79257,-0xvtvwuPBMnFxj71obLaA,PsXw6gS7hASJ2sktQmHzfg,5
750,22494,-0xvtvwuPBMnFxj71obLaA,6hZgMg9rnDCC0RBVRlkZwQ,5
750,101661,-0xvtvwuPBMnFxj71obLaA,XSY26vVt9qvLh3SAECPzkg,5
750,90276,-0xvtvwuPBMnFxj71obLaA,Tbsd_d6lkvJ88CWxKc-iPA,1
750,99282,-0xvtvwuPBMnFxj71obLaA,WdBWhGe4Siqg3IYTc4_K4A,1
750,27810,-0xvtvwuPBMnFxj71obLaA,8V1a1VW3L_xc6ZrjOfZBEg,5
750,50346,-0xvtvwuPBMnFxj71obLaA,G3B1B_2hZBgZVSBZZiJYbA,1
750,161643,-0xvtvwuPBMnFxj71obLaA,qnZzSC4TKen19Gz9nyKCvw,5
750,125064,-0xvtvwuPBMnFxj71obLaA,eNfSygNzzmwR33QXpfC-Qg,1
750,20401,-0xvtvwuPBMnFxj71obLaA,5zzuzWbt9_YrL95EIHobLA,5
750,95018,-0xvtvwuPBMnFxj71obLaA,VCjrZPeRDBNQHq_qFQgclw,5
750,122801,-0xvtvwuPBMnFxj71obLaA,dchNeTQHfK4wP45gYkrJqw,1
750,66116,-0xvtvwuPBMnFxj71obLaA,LQI8R7yYXmWzWKd7wLCf2Q,5
750,81668,-0xvtvwuPBMnFxj71obLaA,Qh8EERpaVfgYRCnvxCtk7g,5
750,72070,-0xvtvwuPBMnFxj71obLaA,NS8ECwXYwxy3WT2y2BYGBA,1
750,179533,-0xvtvwuPBMnFxj71obLaA,wvQEnADWp9EZDhlZqI66VQ,1
750,74398,-0xvtvwuPBMnFxj71obLaA,OF7CLTVXD5zvsi7TZ7gU0Q,1
750,105611,-0xvtvwuPBMnFxj71obLaA,YmnFHwI-RGm5BvixJkcJPg,2
750,88209,-0xvtvwuPBMnFxj71obLaA,SvM1d4a5OrUIo_i3uzVRxw,1
750,120442,-0xvtvwuPBMnFxj71obLaA,cnWo1tPCcTo1qbLh0UHpQA,5
750,65981,-0xvtvwuPBMnFxj71obLaA,LNbppyYPNwtP-x5eNoOAcQ,5
750,96898,-0xvtvwuPBMnFxj71obLaA,VpXlnz2dD4KzPw4yJ_eJ3A,2
750,48597,-0xvtvwuPBMnFxj71obLaA,FU6KQ01FMtqddIHSaJli4Q,5
750,115078,-0xvtvwuPBMnFxj71obLaA,aybwecuzAa-OuIt1i3_IDQ,5
750,6762,-0xvtvwuPBMnFxj71obLaA,1Jld8sFoInnOg3X5FP4ewQ,5
750,44448,-0xvtvwuPBMnFxj71obLaA,E6BUlDkXuBtX-5CoWWtw6A,5
750,92551,-0xvtvwuPBMnFxj71obLaA,UOK4ARjGtOtfYZSIm57ROw,3
750,169941,-0xvtvwuPBMnFxj71obLaA,tgxJuRm9EZRfUipsb5rjqg,5
750,170031,-0xvtvwuPBMnFxj71obLaA,tj1IM_2-ks08bk0JZP95DQ,2
750,101365,-0xvtvwuPBMnFxj71obLaA,XMrLwzmEAsfNpbKRC7vUzQ,5
914,127116,-1OYNwfr_Au9nytRTTylZw,f4x1YBxkLrZg652xt2KR5g,5
1037,178817,-1huJhUueT8nOzzPZYrJXg,wfCNNMkeJcpWr9jj1hcdAA,3
1254,19881,-2K0yp7lBT_JUOzGkpdJ_g,5oVIydJLDwm9chThPU6zIA,5
1721,65055,-3fdDKM8DgaCpaVHG9diug,L2W0QLXIIR5MEmhQwZk-iA,5
2129,19965,-4nOgAciu2bMcndvod4WpA,5qG4UHurI1yEozwn25WAFw,5
3076,17916,-7LZ4MXmI56jot_6wI9o-A,59OgPGGzKFYqwSG_U06kuA,5
3076,138715,-7LZ4MXmI56jot_6wI9o-A,j1fqqRf2Aa6H-igmGJ4eUw,1
3076,30561,-7LZ4MXmI56jot_6wI9o-A,9S5hEYGopJF1I6VglhkUhQ,5
3076,54088,-7LZ4MXmI56jot_6wI9o-A,HK2Ki-PvnNN-YMTlX1uSVA,5
3291,116930,-813H_NgSggRJxU9dpX_Fg,baHTGBUje_ULyIYoGivPVg,5
3291,183608,-813H_NgSggRJxU9dpX_Fg,yI_HnpZq48rfLl2zM5wikw,5
3291,45808,-813H_NgSggRJxU9dpX_Fg,EZ3vflgYwoBAJDrhc0TCbw,5
3344,152104,-88nLvzaEro38uwZu5fNIg,nZvjGGWpzkPOf0ypOezoZg,5
3595,77922,-8mixxGwKfbAPlNxuXo3sg,PRBSiB7ytkLKHVZoBYPxpQ,5
3632,75735,-8shZgLs_Ut3RzHqCaBGOA,OgJ0KxwJcJ9R5bUK0ixCbg,5
3632,182399,-8shZgLs_Ut3RzHqCaBGOA,xtkApGzfGU4JVjq5FAaxDQ,3
3688,744,-91l632aawCtzHXmFGufkA,-FLnsWAa4AGEW4NgE8Fqew,5
3688,163971,-91l632aawCtzHXmFGufkA,rbcfYmJtqwIkk17IeOI5Kw,5
3839,74698,-9SIHClixbi3oJKEmmglKA,OKZkEXzJt0XIamHRRTX-8g,2
4508,54778,-BFkNCSe29A4xA5QbfjqJw,HZRTSC7R0JWThNTCqVLnsQ,5
4542,64559,-BLRKY9VcRGmyiFxvbASTQ,KtByU3UDMR19himevLdzqg,5
4593,21991,-BVCBjbSrQ4hR_YpGgPu4A,6XZATxc2fcBoSjit1pVDwA,1
4593,33396,-BVCBjbSrQ4hR_YpGgPu4A,AOjAqS9hydW9AYAputZ2hw,1
4593,36662,-BVCBjbSrQ4hR_YpGgPu4A,BUcTdN-rNE8urCCQuxSOQA,1
4631,137768,-BcHd6U_bFv3OX-BIwSQKQ,iiOpaR1Am7svS0SF_eBoOQ,5
5076,111021,-CoGErMmfU-E-ODg_pB5gA,_blrEZQZ6et5QEUa-a2WLg,1
