563,101704,-0WTL_y4c6RcBGsd5opO_w,XTc_HX2KbKzkKrRklZUDiA,1
1541,34887,-3AXZNRdvNGYsvZNqWfTXA,AtD6B83S4Mbmq0t7iDnUVA,4
2598,18224,-68HeYA-CJ6BVeYrDcxwtw,5G-i1t7VXLGByswnCKvrDQ,5
3249,138917,-7sJnAJwTmkKocy6jstoGQ,j5nPiTwWEFr-VsePew7Sjg,5
3275,104696,-7ytA0JLbkhXcCTyf-oceA,YTCCJ3ShO-zg0dlx1nk6dw,5
3275,80548,-7ytA0JLbkhXcCTyf-oceA,QJR4qBUHegWEozSQrGmBPw,4
3275,101988,-7ytA0JLbkhXcCTyf-oceA,XZbuPXdyA0ZtTu3AzqtQhg,3
3275,102669,-7ytA0JLbkhXcCTyf-oceA,XnJeadLrlj9AZB8qSdIR2Q,5
3275,76980,-7ytA0JLbkhXcCTyf-oceA,P6O50VeFlBIJpP0QPYsXbQ,5
3275,17190,-7ytA0JLbkhXcCTyf-oceA,4uISbaUPJLVECBHIi3tpxA,3
3275,5420,-7ytA0JLbkhXcCTyf-oceA,0q_BHpxbikVtPRRLRu-U0g,5
3275,157111,-7ytA0JLbkhXcCTyf-oceA,pH0BLkL4cbxKzu471VZnuA,4
3275,57313,-7ytA0JLbkhXcCTyf-oceA,IRbgMt0cVuzK1KSppU16_Q,4
3275,87436,-7ytA0JLbkhXcCTyf-oceA,SeNOJ2zYHziptxLuiRINLg,3
3275,20942,-7ytA0JLbkhXcCTyf-oceA,6ANVuBMmpkXpFd5Hzkn4_Q,3
3275,114252,-7ytA0JLbkhXcCTyf-oceA,ahSFUPojs9X3-1jP-QPb-w,4
3314,143890,-84Rq3WI-jyp3uUtL9vwFw,kmMx1em0IDc6zb7hqJctvw,5
3861,122487,-9WKTtPd-ceVoE2qCzSU-A,dWk0mbhj79pK3WBp5oLtpw,5
4299,26324,-Ahx4h_27Ij2xW6ctSJT0w,8-F2JKHSCbgLQ55JxGU9gg,5
4299,49340,-Ahx4h_27Ij2xW6ctSJT0w,FiuR-KfX_TMaPdcJd5-6VA,5
4396,4071,-AyxPqkEkOigY7vP6Con1g,0NmTwqYEQiKErDv4a55obg,4
