178,130938,--RRf-2d2CKi3yGQ9QqrsQ,gOOc6MDdhw7fV0Tf30mfAQ,5
201,144590,--W0Zo_aIlD-7JzfHI4IqQ,l1GJnB9TJgGgEeI4at1M0A,5
375,187302,-0-8dZP-jWAqamQ-dj2hLA,z_2Kc8bPWv0cGEO_jZzxWw,4
375,71747,-0-8dZP-jWAqamQ-dj2hLA,NKx2a3_PQ9c7Ts_A6JxKWQ,4
375,9362,-0-8dZP-jWAqamQ-dj2hLA,2Cmpz9lgr-wfOLAwgUf79g,1
375,81853,-0-8dZP-jWAqamQ-dj2hLA,QlAPX3c0Vm2dU_w3puIAIw,2
375,150684,-0-8dZP-jWAqamQ-dj2hLA,n5BPR_prEPB4B3lxUpoX4g,3
442,81172,-0BfWBT3t0vk1JJpEAiTcg,QXV3L_QFGj8r6nWX2kS2hA,4
442,21902,-0BfWBT3t0vk1JJpEAiTcg,6V_7ldr9tjmet0BdAnC34A,5
581,17177,-0Z6b2zZhdXV2pKX4jcCEQ,4u1iOihWOVkgNTId927fHg,5
904,93660,-1MF2tosrw2WcCxeVNk81Q,UkpkgsNWiurnsNRkDzevmg,5
904,98374,-1MF2tosrw2WcCxeVNk81Q,WKOUTdVJS58E178JjhwidQ,4
904,96574,-1MF2tosrw2WcCxeVNk81Q,Vhszq28BSjUnMkFRib3MRw,4
904,179276,-1MF2tosrw2WcCxeVNk81Q,wpnLPAnkMEb1NpC3xiD_qg,5
904,466,-1MF2tosrw2WcCxeVNk81Q,-9YyInW1wapzdNZrhQJ9dg,4
904,103080,-1MF2tosrw2WcCxeVNk81Q,Xw50tINqzrI_BM_x7_IcZA,5
904,80727,-1MF2tosrw2WcCxeVNk81Q,QNfh79NwsNnl-AngRhg2ww,4
904,85160,-1MF2tosrw2WcCxeVNk81Q,RtUvSWO_UZ8V3Wpj0n077w,4
904,181752,-1MF2tosrw2WcCxeVNk81Q,xfWdUmrz2ha3rcigyITV0g,4
904,64500,-1MF2tosrw2WcCxeVNk81Q,KrwGJBrSE3kN721yx-MzfQ,3
904,4462,-1MF2tosrw2WcCxeVNk81Q,0W4lkclzZThpx3V65bVgig,5
904,172276,-1MF2tosrw2WcCxeVNk81Q,uT7iCFfZV018S-Q1ox5O7w,3
904,38580,-1MF2tosrw2WcCxeVNk81Q,C8_zdU7zGLUK3uC4e5AepQ,4
904,162384,-1MF2tosrw2WcCxeVNk81Q,r388dQHh4aYgmY6JCThYUQ,4
970,62013,-1YYwiZAadRbNqypbKjNVw,K-uQkfSUTwu5LIwPB4b_vg,1
1568,37905,-3EwlcDVlFnCSBSBlpio_w,BuS11AF9XSHEShscxQEzeg,5
1693,70502,-3c2ZlvKB4dJ-3Q4ECPy-w,MtlMLIka8sk779RqVp6-Qg,4
1693,113764,-3c2ZlvKB4dJ-3Q4ECPy-w,aY2NXhrFompJLNTefo9kEw,3
1693,170343,-3c2ZlvKB4dJ-3Q4ECPy-w,tpoSNhUvEUBNMpcuP331mg,3
1693,182687,-3c2ZlvKB4dJ-3Q4ECPy-w,y-Iw6dZflNix4BdwIyTNGA,5
2051,2878,-4_0XTaE9xYtqNRe_WmowQ,-yQHIYKXH3HAdhh1W52OMQ,2
2051,12172,-4_0XTaE9xYtqNRe_WmowQ,3C5Z9homtzkWHouH2BHXYQ,5
3207,44176,-7lRpnLQ1tZWoAv0FsOyNQ,E0TK141YMBP0LBknhVKEqw,5
3207,26401,-7lRpnLQ1tZWoAv0FsOyNQ,80omysuPKac8zn1PfRnQRQ,5
3903,134851,-9cjIGOjqQ9V2GknRlltcg,hihud--QRriCYZw1zZvW4g,5
4006,56640,-9v3YJx55g-k4sDmAbmUkw,ICdoTODBaprN0UReete9VQ,5
4158,78682,-AKC1357jeIZU9sz9b3jyA,PgJgpW4TKQ8IoALH2Yq-zA,1
4424,113972,-B1ipYYFUZtU7w7k-ldi6g,abO4gvGKB0aVjsrXHlgeFg,5
5989,172843,-FPBKg7Cv0dieS1k8aX0_g,ueQaZy0ov0WUKkSPmD1J-Q,4
6139,59566,-Fp8-2bo_bcwyy3GmgWt3g,JBt7b3Z9of23xuz3_uIq3Q,5
6139,76656,-Fp8-2bo_bcwyy3GmgWt3g,OzRGWW5R05kC0pQyUHX3lg,5
6139,56641,-Fp8-2bo_bcwyy3GmgWt3g,ICdr0vjfpQj4IRNK9D22sQ,4
6139,168487,-Fp8-2bo_bcwyy3GmgWt3g,tAZbvMG6d3HL4g0EJr7L5w,4
6139,121402,-Fp8-2bo_bcwyy3GmgWt3g,d8Ihhpdz4OYJZ_qbFR8hIQ,5
6139,107635,-Fp8-2bo_bcwyy3GmgWt3g,ZTg8adZipR3QDoJmFZZqJw,4
6139,11617,-Fp8-2bo_bcwyy3GmgWt3g,309bnXTHirKMU6wz1HwRjQ,5
6139,164896,-Fp8-2bo_bcwyy3GmgWt3g,rvZ5PwoDd7gfCQie--066w,4
6293,105307,-GAxQeKi4Qwey-62p12f8A,YgO2v1VNtbPA7zgp0szJXA,1
6431,158046,-GaEYoI8N5r24hmiW8dEHg,pa2Y633N7lG7SHCIriE8GQ,5
6475,40509,-GgBII0-Ee5qqfADRpUNAA,ClLRnbf39ghdMM08cVnUNA,5
8084,56287,-KrOnBKZEzfkA6Fm7FdbTQ,I4Nr-MVc26qWr08-S3Q1ow,4
8084,127116,-KrOnBKZEzfkA6Fm7FdbTQ,f4x1YBxkLrZg652xt2KR5g,5
8084,119737,-KrOnBKZEzfkA6Fm7FdbTQ,cYwJA2A6I12KNkm2rtXd5g,3
8345,116527,-LZPf50a6gNsAnpJVkGGlg,bSY97kgQpJ5BrpgW40V1qg,5
