1045,142369,-1jMmLXvB3YFfe9m4g2RCw,kG4dBv7FYM7y5msCKb-wcg,5
1045,103041,-1jMmLXvB3YFfe9m4g2RCw,XvOzizKafffkMuk-tIdNcQ,5
1045,136143,-1jMmLXvB3YFfe9m4g2RCw,i9D9xPBV0gR1Ja9kbY4NCw,5
1106,17254,-1vA9tvuVfQObzdEa4xAuA,4vDffQ7eSQ7n39cyroOSKQ,3
1299,6484,-2UOdDlzg7XLuUuyOrldhA,1DP5vHxJzCDbgawv0WC3yA,4
1299,175498,-2UOdDlzg7XLuUuyOrldhA,vYOtdnBm-45KQiiHj8jqaw,4
1737,143021,-3iR_6epfInADig3Po9pcA,kUtfprUGDbfEaUlc1bk2Jg,5
1984,62287,-4L6vSCT4W2jvMgvYH4woA,K5iqS0JXnKFFujZHIWQsag,5
1984,126679,-4L6vSCT4W2jvMgvYH4woA,ewIXHLlaIfp9U3NrsgilVw,1
2157,132581,-4riBnhLvlM9iCG5zDmMIg,gx57sjNkxx4pom58gniAew,2
2157,42075,-4riBnhLvlM9iCG5zDmMIg,DI5lVpHe3xf-IPr_mgzxyg,5
2157,92856,-4riBnhLvlM9iCG5zDmMIg,UUtWoDyREiy9MPdtTRFUYQ,5
2207,180660,-4yqjEfDJFccihTgq_MOfA,xImiQIhC2ZBDEy7LhpQ4nQ,1
2620,10348,-6CsfJIPeYfIf0u0CfdHEA,2YlUn3s132hNq5ueGeIiJg,1
2620,95710,-6CsfJIPeYfIf0u0CfdHEA,VRTrhsYKSJo1kGX5RqBlFA,5
2709,164494,-6RNPFZBxJ9ZOZvJbgJKrg,rnBffgr3QiXUpKef2YFScg,4
2709,2878,-6RNPFZBxJ9ZOZvJbgJKrg,-yQHIYKXH3HAdhh1W52OMQ,5
2709,142774,-6RNPFZBxJ9ZOZvJbgJKrg,kPR47uxGqmQNIQkIZr2_Tg,5
2709,150992,-6RNPFZBxJ9ZOZvJbgJKrg,nCJMgK00U7J3MyjLqZOSeQ,1
2709,15823,-6RNPFZBxJ9ZOZvJbgJKrg,4RV97YE8VEw05tu0WO425g,5
2709,173273,-6RNPFZBxJ9ZOZvJbgJKrg,umrovy4atXODdOu-DEpkbg,5
2709,44617,-6RNPFZBxJ9ZOZvJbgJKrg,E9IPxXY6pS2gTW2FBkAJmg,3
2709,139130,-6RNPFZBxJ9ZOZvJbgJKrg,jAAZYEfAJJjyZwyEBqgrGg,5
2709,79648,-6RNPFZBxJ9ZOZvJbgJKrg,Q08j1Ywri0YUHo-qLKi80g,3
