499,163968,-0McWEfx_Kk7LGa1oxv08w,rbYh1ue3YpdOt1GIUs2YBg,3
670,14515,-0lkJ7L73QCyBy9CFlEMbw,3zBvcidKqHe5ug7Za4MvNw,5
670,163040,-0lkJ7L73QCyBy9CFlEMbw,rHx_A6ADt1zLHLKLzHGWDQ,1
670,98048,-0lkJ7L73QCyBy9CFlEMbw,WCqcYtJ4rUxA4bIzjOfzqg,5
670,21288,-0lkJ7L73QCyBy9CFlEMbw,6Hnf8Vk2BOuyDf11PZdvSw,3
845,46140,-1B_wIG0LK183diwWup1JQ,EfHOn1Cc9q7aj02ijzrU1A,2
1607,72000,-3NIVY3QSkpihimeqfql3g,NQhPS0MUKJgBUB6PTLlmzA,1
1607,64662,-3NIVY3QSkpihimeqfql3g,KvFjvYiagu-9YmcJbLd3Ew,1
1643,125123,-3TvHjuvJAWNoaj_gscDFw,ePUwB_oIaL8kpM92iTzUOA,5
2459,114671,-5j5Z3sHrBDwXO9c2oowyQ,aqCOsEhjCHVqaFPRt8MCRg,5
2459,83336,-5j5Z3sHrBDwXO9c2oowyQ,RGLC87HVaASIYLxh2RL4hg,1
2459,146738,-5j5Z3sHrBDwXO9c2oowyQ,llKBbswD5XIb-kXFSCP9Tg,5
2459,42095,-5j5Z3sHrBDwXO9c2oowyQ,DIUK7_PjGCOMcpS2fBiALg,2
2459,53789,-5j5Z3sHrBDwXO9c2oowyQ,HDcWVlEg5kmI9a9rzGQ0JA,5
2459,53952,-5j5Z3sHrBDwXO9c2oowyQ,HHCn1akqIpl_BhdcJoYPbw,1
2459,13731,-5j5Z3sHrBDwXO9c2oowyQ,3ixWqNb_sort966Ouxc5vg,5
3053,94859,-7ISSZ7ru85QiIhBGpbspQ,V9klA6JGT6Fz2UpVP_7sBw,1
3078,18967,-7MBMAWD4kBkzp5o8vIhbw,5VXlHFrYZZzj7zfZEsz5nQ,1
3078,150645,-7MBMAWD4kBkzp5o8vIhbw,n4E8ltk6CidI4_9s5STVtA,5
3147,157148,-7_uNMSzTaoS4bdGD4COVw,pHpU8lnnxMuPWRHOysuMIQ,5
4407,26713,-B-aqCqsbuoYM_KEdd8rcw,87YsVbCN_kfzheY79Fzjkg,5
4407,159471,-B-aqCqsbuoYM_KEdd8rcw,q3dJQtwZQrrurNT-1bNKgQ,5
4407,10798,-B-aqCqsbuoYM_KEdd8rcw,2iTsRqUsPGRH1li1WVRvKQ,5
4531,87487,-BK9CMj7oh-u67VY1TN27Q,SfvxPlsZrvyPXbuAW8KCMw,5
4531,75735,-BK9CMj7oh-u67VY1TN27Q,OgJ0KxwJcJ9R5bUK0ixCbg,5
4822,14296,-C6rJJKEx63sxbPoAHYkVQ,3updrm94n-0QrcwQZTL_Lw,5
4927,172970,-COliz-b54UieW6btDEMCg,ugksuz0bu6spRFVQE57S2A,3
5879,125868,-F4cIJsJkowEN8z1ahATNQ,eem6eoAiYL9UcQUE0kMD-g,5
5980,107938,-FN9ymrk-h0LjWtQaEehEw,Z_JkVkaUcN4ITVeuG-4Qtw,5
5980,146921,-FN9ymrk-h0LjWtQaEehEw,lpYFsXFrojiBZ1kbWR2lZw,5
6476,2461,-GgLu0U9uUK013a23EP2cg,-pEtK-dm5l1-77BrP87j4A,5
6644,71919,-H7TR-AfFK5sNzoWNRqhdQ,NOfbzTpQ7hrt6ZbJVeXUUw,4
7269,105307,-ImqJngN22e2nRb-zm-FDQ,YgO2v1VNtbPA7zgp0szJXA,2
8287,19702,-LOvKYSk-WRKlxSoawZMHg,5keoVVM81g-nJw0Zdpl1nA,5
8303,161313,-LRtQhZK31nrXrvvDN_nvw,qgAZPDQStZP_Y5XTiQ6UqA,2
8303,34902,-LRtQhZK31nrXrvvDN_nvw,AtSEe-B2mFmLFHBf4PLTrw,4
8303,55877,-LRtQhZK31nrXrvvDN_nvw,HwjhWHbNp56t-dRiv3-wPA,5
8795,54332,-MjQkGoWCN6YcFyGWXkScw,HPVpxcwDVjgZatc4M8bEnw,5
9556,12676,-OhMUW_qEr8uvFrhjDNHJg,3N9U549Zse8UP-MwKZAjAQ,5
9556,44617,-OhMUW_qEr8uvFrhjDNHJg,E9IPxXY6pS2gTW2FBkAJmg,3
9556,124181,-OhMUW_qEr8uvFrhjDNHJg,e4NQLZynhSmvwl38hC4m-A,3
9920,112176,-PfcLYFMW9ZXc1DEWSqw-g,a192hdM0_UVCYLwPJv1Qwg,5
9920,169427,-PfcLYFMW9ZXc1DEWSqw-g,tWasMHaS6ZD-xRhevpoqkw,5
9920,143234,-PfcLYFMW9ZXc1DEWSqw-g,kYvZZ_aKaKLQKeyms74T2Q,3
9920,49257,-PfcLYFMW9ZXc1DEWSqw-g,FhIeCF6QrsLaRvAeu0oEPQ,5
9920,104215,-PfcLYFMW9ZXc1DEWSqw-g,YJ8ljUhLsz6CtT_2ORNFmg,4
10094,23642,-Q7D9350ODkZSz21td56gw,74pWjFssgqyhaVg-YCUo3A,5
10094,53734,-Q7D9350ODkZSz21td56gw,HC7XYU669ZXbE1cChU5U0Q,5
10209,364,-QRHdZeIg47swwfMYEwfPA,-6tvduBzjLI1ISfs3F_qTg,5
10731,142694,-Rr186LDPlIChsIKfJvXjA,kNizw4DZVtAZva_Q7rpIbA,5
10835,55312,-S9876bvTZt4PHmVUa98IQ,Hjfp1i2kVSyZCH5d-MC42g,4
10835,140980,-S9876bvTZt4PHmVUa98IQ,jnhRmmTnL4AmQ3w8Vlnzlg,4
10835,165590,-S9876bvTZt4PHmVUa98IQ,sAEFh7e7fY-W2gMWSbIAWQ,4
10835,86156,-S9876bvTZt4PHmVUa98IQ,SDsEevYcyo6Jf7xqpJeosw,5
10835,36408,-S9876bvTZt4PHmVUa98IQ,BPAm6_JH34HB9FG5Jx1Nig,3
10835,129267,-S9876bvTZt4PHmVUa98IQ,fmke0ozj83GAebHEdbnlfw,4
10835,138660,-S9876bvTZt4PHmVUa98IQ,j0_DUr3vBXY-JP-b0bf93A,4
10835,54751,-S9876bvTZt4PHmVUa98IQ,HYhbeLznSWEl6JIYTllVUA,3
10835,113233,-S9876bvTZt4PHmVUa98IQ,aNCLPEsrgB_gGwULOpYpqw,4
10835,57406,-S9876bvTZt4PHmVUa98IQ,ITOa1olD2HTgEVOnH8zVog,5
10916,121376,-SM_-MrgxtgjLdIZbKQKyA,d7ozMWbBwcFOkHM3zmktfA,1
11137,30068,-SxYT6Eb6yJQlRTo1QLMmA,9IFvZw83W8qKpEEJrhXpgg,4
11137,184674,-SxYT6Eb6yJQlRTo1QLMmA,yet0Pww_ouW49T7V41ecSw,5
11716,149865,-UUM0s9yaLjw8ak8OUPMNw,moZpwq1hNxC-uJRpfupOTA,5
11716,97115,-UUM0s9yaLjw8ak8OUPMNw,VuCrxI61nT30OndMcrPgkA,5
11716,40838,-UUM0s9yaLjw8ak8OUPMNw,CrwL7Y-jdzno4mmV7CN67A,5
11716,85728,-UUM0s9yaLjw8ak8OUPMNw,S4qUsi44l5D9BbUCkhwQEA,5
11716,2743,-UUM0s9yaLjw8ak8OUPMNw,-v8Z3mdbbPs1ljLziHr2DA,5
11716,72295,-UUM0s9yaLjw8ak8OUPMNw,NWjJK9c5YOQSbMX_bw24sA,4
11716,188075,-UUM0s9yaLjw8ak8OUPMNw,zopmNIqqb_NSPqgVT8ygtg,2
